adult,backdrop_path,belongs_to_collection,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count
False,/564Ei4zy6X2JfdBIW4PSeGfyqkI.jpg,False,19000000,http://www.fridaythe13thmovie.com,13207,tt0758746,en,Friday the 13th,A group of young adults visit a boarded up campsite named Crystal Lake where they soon encounter the mysterious Jason Voorhees and his deadly intentions.,34.528,/88wlJ4teYlck4hJ2bnlxBrAVh0m.jpg,2009-02-11,91509154,97,Released,Welcome to Crystal Lake.,Friday the 13th,False,5.746,2621
False,/bnuBhHLzsRapDWheh9kwNn6qZnp.jpg,Attack on Titan Collection,0,http://www.shingeki-seyo.com/,340382,tt4294052,ja,進撃の巨人 ATTACK ON TITAN エンド オブ ザ ワールド,"Eren Yeager leaves to restore a break in the wall destroyed by a Titan. He comes under attack by the Titans and is cornered. Shikishima comes to his aid. The titans never stops attacking.  Eren is now injured and tries to protect Armin, but is swallowed by a titan. A Titan with black hair appears and begins to expel the other titans.",34.514,/khTl77Kvwb7emwcluvwKRA7MkSs.jpg,2015-09-01,15187789,87,Released,The world is merciless.,Attack on Titan II: End of the World,False,6.1,351
False,/pQQggUuDMleFSl2tQYxzTmKIiLU.jpg,Enola Holmes Collection,21000000,https://www.netflix.com/title/81277950,497582,tt7846844,en,Enola Holmes,"While searching for her missing mother, intrepid teen Enola Holmes uses her sleuthing skills to outsmart big brother Sherlock and help a runaway lord.",34.497,/riYInlsq2kf1AWoGm80JQW5dLKp.jpg,2020-09-23,0,123,Released,Mystery runs in the family.,Enola Holmes,False,7.263,6064
False,/vKCiYKgTYVlsDaecEKFOYG7ZM15.jpg,Beverly Hills Chihuahua Collection,20000000,,14405,tt1014775,en,Beverly Hills Chihuahua,"A pampered Beverly Hills chihuahua named Chloe who, while on vacation in Mexico with her owner Viv's niece, Rachel, gets lost and must rely on her friends to help her get back home before she is caught by a dognapper who wants to ransom her.",34.482,/2aRvqtLoE06hTjG93lASvO7r1as.jpg,2008-10-03,149281606,91,Released,50% Warrior. 50% Lover. 100% Chihuahua.,Beverly Hills Chihuahua,False,5.4,1056
False,/AfGp6Ev3BVdEd7L99kGQzOzsqRb.jpg,False,52000000,,568,tt0112384,en,Apollo 13,"The true story of technical troubles that scuttle the Apollo 13 lunar mission in 1970, risking the lives of astronaut Jim Lovell and his crew, with the failed journey turning into a thrilling saga of heroism. Drifting more than 200,000 miles from Earth, the astronauts work furiously with the ground crew to avert tragedy.",34.468,/oYUZHYMwNKnE1ef4WE5Hw2a9OAY.jpg,1995-06-30,355237933,140,Released,"""Houston, we have a problem.""",Apollo 13,False,7.45,5441
False,/2nOMUnQ4OtsKVTmpp3og7MYt4oG.jpg,False,35000000,,347375,tt4560436,en,Mile 22,"An elite group of American operatives, aided by a top-secret tactical command team, must transport an asset who holds life-threatening information to an extraction point 22 miles away through the hostile streets of an Asian city.",34.443,/2L8ehd95eSW9x7KINYtZmRkAlrZ.jpg,2018-08-16,66308758,94,Released,Option 1: Diplomacy. Option 2: Military. Meet Option 3.,Mile 22,False,6.219,2231
False,/nUbWdUmVxln18ZWi8spqInbTQ0J.jpg,The Gods Must Be Crazy Collection,5000000,,8393,tt0080801,en,The Gods Must Be Crazy,A Coca-Cola bottle dropped from an airplane raises havoc among a normally peaceful tribe of African bushmen who believe it to be a utensil of the gods.,34.436,/IgBfj5LfT7nwpodCZ34QCHp17x.jpg,1980-09-10,200000000,109,Released,The critics are raving... the natives are restless... and the laughter is non-stop!,The Gods Must Be Crazy,False,7.255,1165
False,/Nfwmdxl2EDvVVE4An18Lio6tSx.jpg,False,85000000,,12222,tt0451079,en,Horton Hears a Who!,"The classic and beloved story from Dr. Seuss is now a CG animated film from 20th Century Fox Animation, the makers of the Ice Age films. An imaginative elephant named Horton (Jim Carrey) hears a faint cry for help coming from a tiny speck of dust floating through the air. Horton suspects there may be life on that speck and despite a surrounding community, which thinks he has lost his mind, he is determined to save the tiny particle! Jim Carrey and Steve Carell lead an all-star cast in bringing this wonderful family picture to life!",34.417,/6k47Z3A5zI2rxubTMwiLyIqQLLr.jpg,2008-03-03,298572799,86,Released,Horton hears more than anyone believes.,Horton Hears a Who!,False,6.5,3286
False,/jrhh1H6tK99M4FdM9joAn9e0BHR.jpg,The Craft Collection,15000000,,9100,tt0115963,en,The Craft,"A Catholic school newcomer falls in with a clique of teen witches who wield their powers against all who dare to cross them -- be they teachers, rivals or meddlesome parents.",34.416,/8bW2RdRkloYtEPhbQZN4wcdmJP4.jpg,1996-05-03,24800000,101,Released,Welcome to the witching hour.,The Craft,False,6.8,1878
False,/xStFwzqBWDRyUz3BldisuUY7kjW.jpg,False,0,,885303,tt15426722,it,I viaggiatori,Time jump to 1939 with teenager Max and his friends as they try to navigate Mussolini's Rome and find Max's missing brother.,34.411,/38N7GRJLu7IWyEdil96YobJ5LWM.jpg,2022-11-21,0,108,Released,,The Voyagers,False,6.233,101
False,/ncr6KR7bBF8cps6yZKiTAwClpn1.jpg,Hocus Pocus Collection,28000000,https://movies.disney.com/hocus-pocus,10439,tt0107120,en,Hocus Pocus,"After 300 years of slumber, three sister witches are accidentally resurrected in Salem on Halloween night, and it is up to three kids and their newfound feline friend to put an end to the witches' reign of terror once and for all.",34.395,/by4D4Q9NlUjFSEUA1yrxq6ksXmk.jpg,1993-07-16,51663767,96,Released,It's just a bunch of Hocus Pocus.,Hocus Pocus,False,7.0,3053
False,/61zVzhJ1BnvYiC7THoLf4jyrxBw.jpg,False,0,,73475,tt0076645,de,Der Ruf der blonden Göttin,"Susan arrives in Haiti to live with her husband Jack, who lives with a lesbian housekeeper and Olga, a nymphomaniac platinum blonde, introduced to her as Jack's sister. Susan begins to have nightmares about voodoo ceremonies and murder.",34.377,/wgskL0VpR4ezc2Q7TE2Yfxy4fBL.jpg,1977-12-09,0,82,Released,,Call of the Blonde Goddess,False,5.7,55
False,/1Ju8s25F6l1K1cQRU2mHaODQvzj.jpg,Kingdom Collection,0,,961420,tt12415670,ja,キングダム2 遥かなる大地へ,"It follows a young man who dreams of becoming a general and Ying Zheng, whose goal is unification.",34.376,/wE4NqJosSPjiyqStBEv67mQbR1b.jpg,2022-07-15,34963395,134,Released,,Kingdom 2: Far and Away,False,7.15,107
False,/fGbM2cqPauRu7ALFPSTDBH9FgpU.jpg,False,35000000,,2118,tt0119488,en,L.A. Confidential,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.,34.368,/lWCgf5sD5FpMljjpkRhcC8pXcch.jpg,1997-09-19,126216940,138,Released,Everything is suspect... Everyone is for sale... And nothing is what it seems.,L.A. Confidential,False,7.8,4997
False,/sKpHZZ56mTjbDBvsegkNEB4nb8l.jpg,¡Hasta la madre de...! Trilogía,0,,1391524,tt34237408,es,¡Hasta la Madre de la Navidad!,"Newlyweds Lidia and Manuel face their biggest challenge yet when they bring their wildly different families together for Christmas. As clashing personalities spark both hilarity and tension, their relationship hangs in the balance amidst the holiday chaos.",34.366,/cTQIU3kJBPI5BG5WGVnUuU5yAnB.jpg,2024-11-29,0,78,Released,,Christmas Is Cancelled,False,6.762,21
False,/dcnSWFCtk4b2aIzkhq6IDbzoIf1.jpg,False,0,http://www.outsourcemovie.com,942047,tt12330400,en,Outsource,"A police chief hires an old friend, who is an international spy, to help him search for a wanted suspect in the Philippines. When the chief dies, all evidence points towards the spy, and he must go to extremes to defend himself.",34.352,/zIAF0UXtCJTJOYNYWiBfyifaaOi.jpg,2022-01-18,0,102,Released,He knows who you are.,Outsource,False,5.6,30
False,/t4V34FTYzZl0ZMdAXAK0T7DE3ie.jpg,False,30000000,http://www.9themovie.com/,12244,tt0472033,en,9,"When 9 first comes to life, he finds himself in a post-apocalyptic world. All humans are gone, and it is only by chance that he discovers a small community of others like him taking refuge from fearsome machines that roam the earth intent on their extinction. Despite being the neophyte of the group, 9 convinces the others that hiding will do them no good.",34.351,/3uqXGOH4BQ2CLJWkDJZ0PzbUzOn.jpg,2009-08-19,48428063,79,Released,"When our world ended, their mission began.",9,False,6.9,3569
False,/hPsCR1ny6GnctJkWqeJwihTDD7T.jpg,False,36000000,https://www.sonypictures.com/movies/gattaca,782,tt0119177,en,Gattaca,"Vincent is an all-too-human man who dares to defy a system obsessed with genetic perfection. He is an ""In-Valid"" who assumes the identity of a member of the genetic elite to pursue his goal of traveling into space with the Gattaca Aerospace Corporation.",34.331,/eSKr5Fl1MEC7zpAXaLWBWSBjgJq.jpg,1997-09-07,12532777,106,Released,There is no gene for the human spirit.,Gattaca,False,7.558,6379
False,/jihXxHQXjzkcWU8ZfVgN8ntpvf5.jpg,Scream Collection,40000000,,4234,tt0134084,en,Scream 3,"While Sidney Prescott and her friends visit the Hollywood set of Stab 3, the third film based on the Woodsboro murders, another Ghostface killer rises to terrorize them.",34.324,/qpH8ToZVlFD1bakL04LkEKodyDI.jpg,2000-02-04,161834276,116,Released,The most terrifying scream is always the last.,Scream 3,False,5.982,3630
False,/fYtmRIFFIyronSAYTmmlzdPIZaz.jpg,False,0,https://mubi.com/films/how-to-have-sex,1075175,tt22890246,en,How to Have Sex,"Three British teenage girls go on a rites-of-passage holiday—drinking, clubbing and hooking up, in what should be the best summer of their lives.",34.323,/rafwrzslLb203hQFIU8s0yRk0Qy.jpg,2023-11-02,1216642,91,Released,,How to Have Sex,False,6.3,364
False,/phWZP5FESItyhQcqk6sWz35nUtP.jpg,False,60000000,http://www.sully-movie.com/#home,363676,tt3263904,en,Sully,"On 15 January 2009, the world witnessed the 'Miracle on the Hudson' when Captain 'Sully' Sullenberger glided his disabled plane onto the Hudson River, saving the lives of all 155 souls aboard. However, even as Sully was being heralded by the public and the media for his unprecedented feat of aviation skill, an investigation was unfolding that threatened to destroy his reputation and career.",34.32,/4vs83YcJ8TsabADDtaeCJ6ZTjYY.jpg,2016-09-07,240800000,96,Released,The untold story behind the miracle on the Hudson.,Sully,False,7.196,7230
False,/yYvQXiX4KPN0cfPzVBcWOD5OuRJ.jpg,False,5000000,http://www.stayinyourroom.com/,298312,tt3567288,en,The Visit,"A brother and sister are sent to their grandparents' remote Pennsylvania farm for a week, where they discover that the elderly couple is involved in something deeply disturbing.",34.319,/hDrToKMpKYTdwdpOhshL8ko6WVp.jpg,2015-09-10,98450062,94,Released,No one loves you like your grandparents.,The Visit,False,6.317,4767
False,/obYVvi6eD4rjFeC7g4uoZQPIh7F.jpg,False,50000000,http://www.sweeneytoddmovie.com/,13885,tt0408236,en,Sweeney Todd: The Demon Barber of Fleet Street,"The infamous story of Benjamin Barker, a.k.a Sweeney Todd, who sets up a barber shop down in London which is the basis for a sinister partnership with his fellow tenant, Mrs. Lovett. Based on the hit Broadway musical.",34.316,/gAW4J1bkRjZKmFsJsIiOBASeoAp.jpg,2007-12-20,152000000,116,Released,Never Forget. Never Forgive.,Sweeney Todd: The Demon Barber of Fleet Street,False,7.186,5911
False,/ozdXqMwijV192aSrojjFQMGeWSh.jpg,False,55000000,http://hostilesmovie.com/,384680,tt5478478,en,Hostiles,A legendary Native American-hating Army captain nearing retirement in 1892 is given one last assignment: to escort a Cheyenne chief and his family through dangerous territory back to his Montana reservation.,34.301,/rqoezyB51GfhiloOB5ZErg5HXas.jpg,2017-12-22,36976336,134,Released,We are all…,Hostiles,False,6.922,2297
False,/4ycpMe25LYpzGW42U9amyW9gM53.jpg,False,25000000,,322,tt0327056,en,Mystic River,The lives of three men who were childhood friends are shattered when one of them suffers a family tragedy.,34.296,/hCHVDbo6XJGj3r2i4hVjKhE0GKF.jpg,2003-10-07,156800000,138,Released,"We bury our sins, we wash them clean.",Mystic River,False,7.74,6734
False,/2EyK8wpLdYFaS35o0worjqsiuZn.jpg,False,95000000,,68737,tt1121096,en,Seventh Son,"John Gregory, who is a seventh son of a seventh son and also the local spook, has protected the country from witches, boggarts, ghouls and all manner of things that go bump in the night. However John is not young anymore, and has been seeking an apprentice to carry on his trade. Most have failed to survive. The last hope is a young farmer's son named Thomas Ward. Will he survive the training to become the spook that so many others couldn't?",34.291,/7Q8DfXSjcFSSQDOxz1Sk865wNqI.jpg,2014-12-12,114178613,102,Released,"When darkness falls, the son will rise.",Seventh Son,False,5.51,2502
False,/wwFBRyekDcKXJwP0mImRJjAnudL.jpg,False,10000000,https://www.sonypictures.com/movies/theunholy,632357,tt9419056,en,The Unholy,"Alice is young hearing-impaired girl who, after a supposed visitation from the Virgin Mary, is inexplicably able to hear, speak and heal the sick. As word spreads and people from near and far flock to witness her miracles, a disgraced journalist hoping to revive his career visits the small New England town to investigate. When terrifying events begin to happen all around, he starts to question if these phenomena are the works of the Virgin Mary or something much more sinister.",34.29,/bShgiEQoPnWdw4LBrYT5u18JF34.jpg,2021-03-31,30800000,99,Released,Be careful who you pray to.,The Unholy,False,6.6,2170
False,/1K3bmgXmiskxmA8NEHeBbU5zHTs.jpg,False,0,https://anime-natsume2021.com,773621,tt13210990,ja,夏目友人帳 石起こしと怪しき来訪者,"The film will be made up of two stories: ""Ishi Okoshi"" and ""Ayashiki Raihousha."" In ""Ishi Okoshi,"" Natsume meets a small youkai called Mitsumi in a forest. Mitsumi is entrusted to wake up the divine youkai ""Iwatetsu"" from its deep slumber. Mitsumi weighs on Natsume's mind, so he sets out to help Mitsumi with his task. In ""Ayashiki Raihousha,"" a mysterious visitor appears in front of Tanuma. Nearly every day, the visitor visits Tanuma, talks to him a little, and then leaves. Natsume, who knows the visitor is a youkai, worries for Tanuma, but Tanuma enjoys these exchanges with the youkai. The youkai means no harm, but Tanuma's health slowly starts to deteriorate.",34.284,/v7UimWmrkRKbKa4H3bFcu2MMffM.jpg,2021-01-16,0,52,Released,,Natsume's Book of Friends: The Waking Rock and the Strange Visitor,False,7.5,13
False,/mXLqmRDY3HUokHSjdSCLenM5nfJ.jpg,False,0,,1090874,tt26861992,en,Mea Culpa,"A criminal defense attorney must choose between family, duty and her own dangerous desires when she takes on the case of an artist accused of murder.",34.272,/roxD9VCTTXYfPjVj9HiSC5IMtc7.jpg,2024-02-22,0,120,Released,Everyone's guilty of something.,Mea Culpa,False,5.6,175
False,/xiw4mTeahSbFMUgxapE9lfrBTUd.jpg,False,12000000,,454619,tt1563742,en,Overboard,"A spoiled, wealthy yacht owner is thrown overboard and becomes the target of revenge from his mistreated employee.",34.271,/41Rzkgo9y7n6BNGD6O8j0LVs8Yu.jpg,2018-04-13,91244913,112,Released,A riches to rags story. If only he could remember it.,Overboard,False,6.6,1378
False,/wTWy7b1SKslcNn1GDah6S7MQa5p.jpg,False,1250000,,16664,tt0297721,ja,リリイ・シュシュのすべて,"Charts the troubled teenage years of students Yūichi Hasumi and Shūsuke Hoshino, exploring the shifting and complex power dynamics of their relationship against the backdrop of Yūichi's love for the dreamy and abstract music of pop star Lily Chou-Chou.",34.257,/wsWykvCckkb3kkl4j4xsFJLtJKP.jpg,2001-10-06,6776921,146,Released,Pain can take you in prison. The ether can set you free.,All About Lily Chou-Chou,False,7.4,235
